"TekiyoKaishi_DT","TekiyoShuryo_DT","Del_FLG","Sakuseisha_ID","Sakusei_DT","Koshinsha_ID","Koshin_DT","KoshinProgram_ID","Layout_KBN","SenshinIryo_CD","SenshinIryo_CD_KBN","Shusei_KBN","Maintenance_DT","Tenso_DT","Meisho_KJ"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","201","1","A","20130215","20130218","小児期の悪性腫瘍に対する１８ＦＤＧを用いたポジトロン断層撮影による検査"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","202","1","A","20130215","20130218","腋窩リンパ節郭清術の実施前におけるセンチネルリンパ節の同定及び生検"
"02/18/2013 00:00:00","05/26/2016 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","203","","A","20130215","20130218","網膜芽細胞腫の遺伝子診断"
"02/18/2013 00:00:00","06/22/2014 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","204","5","A","20130215","20130218","内視鏡下手術用ロボットを用いた冠動脈バイパス手術（虚血性心疾患）"
"02/18/2013 00:00:00","02/25/2018 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","205","5","A","20130215","20130218","パクリタキセル腹腔内投与及び静脈内投与並びにＳ－１内服併用療法（腹膜播種又は進行性胃がん）"
"02/18/2013 00:00:00","06/22/2014 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","206","","A","20130215","20130218","胸腔鏡下動脈管開存症手術"
"02/18/2013 00:00:00","06/22/2014 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","207","","A","20130215","20130218","腹腔鏡下スリーブ状胃切除術"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","208","1","A","20130215","20130218","腹腔鏡下膀胱内手術"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","209","1","A","20130215","20130218","腹腔鏡下根治的膀胱全摘除術"
"02/18/2013 00:00:00","12/24/2023 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","210","5","A","20130215","20130218","経皮的乳がんラジオ波焼灼療法（早期乳がん）"
"02/18/2013 00:00:00","01/13/2014 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","211","5","A","20130215","20130218","経カテーテル大動脈弁留置術（重度大動脈弁狭窄症）"
"02/18/2013 00:00:00","05/26/2016 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","212","","A","20130215","20130218","ＩＬ２８Ｂの遺伝子診断によるインターフェロン治療効果の予測評価"
"02/18/2013 00:00:00","05/15/2022 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","213","5","A","20130215","20130218","パクリタキセル静脈内投与及びカルボプラチン腹腔内投与の併用療法"
"02/18/2013 00:00:00","05/25/2017 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","214","5","A","20130215","20130218","パクリタキセル、カルボプラチン、ベバシズマブ静脈内投与併用療法とベバシズマブ静脈内投与維持療法"
"02/18/2013 00:00:00","11/24/2014 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","215","5","A","20130215","20130218","蛍光膀胱鏡を用いた５―アミノレブリン酸溶解液の経口投与又は経尿道投与による膀胱がん光力学的診断"
"02/18/2013 00:00:00","12/22/2019 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","216","5","A","20130215","20130218","十二種類の腫瘍抗原ペプチドによるテーラーメイドのがんワクチン療法"
"02/18/2013 00:00:00","10/18/2015 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","217","5","A","20130215","20130218","パクリタキセル腹腔内反復投与療法（胃切除後の進行性胃がん）"
"02/18/2013 00:00:00","07/21/2013 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","218","5","A","20130215","20130218","生体内吸収性高分子担体を用いた塩基性線維芽細胞増殖因子による血管新生療法"
"02/18/2013 00:00:00","06/23/2019 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","219","5","A","20130215","20130218","経胎盤的抗不整脈薬投与療法（胎児頻脈性不整脈）"
"02/18/2013 00:00:00","05/25/2017 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","220","5","A","20130215","20130218","低出力体外衝撃波治療法（虚血性心疾患）"
"02/18/2013 00:00:00","11/24/2014 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","221","5","A","20130215","20130218","残存聴力活用型人工内耳挿入術（両側性感音難聴）"
"02/18/2013 00:00:00","10/20/2013 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","222","5","A","20130215","20130218","脂肪萎縮症に対するレプチン補充療法（脂肪萎縮症）"
"02/18/2013 00:00:00","09/27/2020 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","223","5","A","20130215","20130218","重症低血糖発作を伴うインスリン依存性糖尿病に対する心停止ドナーからの膵島移植"
"02/18/2013 00:00:00","02/23/2014 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","224","5","A","20130215","20130218","ピロリン酸モノエステル誘導γδ型Ｔ細胞及び含窒素ビスホスホン酸を用いた免疫療法（腎細胞がん）"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","225","1","A","20130215","20130218","根治的前立腺全摘除術における内視鏡下手術用ロボット支援"
"02/18/2013 00:00:00","04/22/2018 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","226","","A","20130215","20130218","前眼部三次元画像解析"
"02/18/2013 00:00:00","11/24/2014 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","227","5","A","20130215","20130218","神経症状を呈する脳放射線壊死に対する核医学診断及びベバシズマブ静脈内投与療法（脳放射線壊死）"
"02/18/2013 00:00:00","05/25/2017 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","228","5","A","20130215","20130218","術後のホルモン療法及びＳ－１内服投与の併用療法（原発性乳がん）"
"02/18/2013 00:00:00","04/22/2018 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","229","","A","20130215","20130218","急性リンパ性白血病細胞の免疫遺伝子再構成を利用した定量的ＰＣＲ法による骨髄微小残存病変量の測定"
"02/18/2013 00:00:00","04/22/2018 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","230","","A","20130215","20130218","最小侵襲椎体椎間板掻爬洗浄術"
"02/18/2013 00:00:00","05/14/2017 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","231","","A","20130215","20130218","短腸症候群又は不可逆的な機能性小腸不全に対する脳死ドナーからの小腸移植"
"02/18/2013 00:00:00","11/24/2014 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","232","5","A","20130215","20130218","血液透析併用バルーン塞栓動脈内抗がん剤投与及び放射線治療の併用療法（局所浸潤性膀胱がん）"
"02/18/2013 00:00:00","11/27/2016 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","233","5","A","20130215","20130218","急性心筋梗塞に対するエポエチンベータ投与療法（急性心筋梗塞）"
"02/18/2013 00:00:00","05/26/2016 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","234","","A","20130215","20130218","多血小板血漿を用いた難治性皮膚潰瘍の治療"
"02/18/2013 00:00:00","05/14/2017 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","235","","A","20130215","20130218","短腸症候群又は不可逆的な機能性小腸不全に対する生体ドナーからの小腸部分移植"
"02/18/2013 00:00:00","05/26/2016 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","236","","A","20130215","20130218","自家嗅粘膜移植による脊髄再生治療"
"02/18/2013 00:00:00","05/25/2017 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","237","5","A","20130215","20130218","ボルテゾミブ静脈内投与、メルフェラン経口投与及びデキサメタゾン経口投与の併用療法"
"02/18/2013 00:00:00","12/24/2017 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","238","5","A","20130215","20130218","培養骨髄細胞移植による骨延長術（骨系統疾患）"
"02/18/2013 00:00:00","07/21/2013 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","239","","A","20130215","20130218","デキストラン硫酸を用いた吸着型血漿浄化器を使用した血漿交換療法"
"02/18/2013 00:00:00","05/26/2016 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","240","","A","20130215","20130218","腹腔鏡下仙骨膣固定術"
"02/18/2013 00:00:00","12/24/2017 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","241","5","A","20130215","20130218","ＮＫＴ細胞を用いた免疫療法（肺がん）"
"02/18/2013 00:00:00","06/26/2022 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","242","5","A","20130215","20130218","ペメトレキセド静脈内投与及びシスプラチン静脈内投与の併用療法（肺がん）"
"02/18/2013 00:00:00","05/26/2016 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","243","","A","20130215","20130218","硬膜外自家血注入療法"
"02/18/2013 00:00:00","05/26/2016 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","244","","A","20130215","20130218","食道アカラシア等に対する経口内視鏡的筋層切開術"
"02/18/2013 00:00:00","06/14/2020 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","245","","A","20130215","20130218","ＭＥＮ１遺伝子診断"
"02/18/2013 00:00:00","10/27/2019 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","246","5","A","20130215","20130218","ゾレドロン酸誘導γδＴ細胞を用いた免疫療法（非小細胞肺がん）"
"02/18/2013 00:00:00","11/24/2014 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","247","5","A","20130215","20130218","解離性大動脈瘤に対するステントグラフト内挿術（保存治療困難なスタンフォードＢ型解離性大動脈瘤）"
"02/18/2013 00:00:00","03/28/2021 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","248","5","A","20130215","20130218","コレステロール塞栓症に対する血液浄化療法（コレステロール塞栓症）"
"02/18/2013 00:00:00","05/25/2017 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","249","5","A","20130215","20130218","慢性心不全に対する和温療法（慢性心不全）"
"02/18/2013 00:00:00","05/14/2017 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","250","5","A","20130215","20130218","重症心不全に対する免疫吸着療法（重症心不全）"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","781","1","A","20130215","20130218","インプラント義歯"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","782","1","A","20130215","20130218","顎関節症の外科的治療"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","783","2","A","20130215","20130218","顎顔面補綴"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","784","2","A","20130215","20130218","顎関節症の補綴学的治療"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","785","2","A","20130215","20130218","レーザー照射による初期齲蝕の進行抑制療法"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","786","1","A","20130215","20130218","歯周組織再生誘導法"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","787","1","A","20130215","20130218","接着ブリッジによる欠損補綴並びに動揺歯固定"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","788","2","A","20130215","20130218","光学印象採得による陶材歯冠修復法"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","789","1","A","20130215","20130218","レーザー応用によるう蝕除去・スケーリングの無痛療法"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","790","2","A","20130215","20130218","顎関節鏡視下レーザー手術併用による円板縫合固定術"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","791","2","A","20130215","20130218","顎関節脱臼内視鏡下手術"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","792","2","A","20130215","20130218","Ｘ線透視下非観血的唾石摘出術"
"02/18/2013 00:00:00","12/31/9999 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","793","2","A","20130215","20130218","耳鼻咽喉領域の機能障害を伴った顎関節症に対する中耳伝音系を指標とした顎位決定法"
"02/18/2013 00:00:00","06/22/2014 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","794","","A","20130215","20130218","Ｘ線ＣＴ画像診断に基づく手術用顕微鏡を用いた歯根端切除手術"
"02/18/2013 00:00:00","06/14/2020 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","795","","A","20130215","20130218","歯周外科治療におけるバイオ・リジェネレーション法"
"02/18/2013 00:00:00","06/22/2014 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","796","","A","20130215","20130218","歯科用ＣＡＤ・ＣＡＭシステムを用いたハイブリッドレジンによる歯冠補綴"
"02/18/2013 00:00:00","05/26/2016 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","797","","A","20130215","20130218","有床義歯補綴治療における総合的咬合・咀嚼機能検査"
"02/18/2013 00:00:00","04/22/2018 00:00:00","False","Batch","02/16/2013 06:11:34","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","798","","A","20130215","20130218","金属代替材料グラスファイバーで補強された高強度コンポジットレジンを用いた三ユニットブリッジ治療"
"06/10/2013 00:00:00","02/21/2016 00:00:00","False","Batch","06/07/2013 19:00:58","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","251","5","A","20130604","20130608","自己口腔粘膜を用いた培養上皮細胞シートの移植術（角膜上皮幹細胞疲弊症）"
"06/10/2013 00:00:00","09/26/2021 00:00:00","False","Batch","06/07/2013 19:00:58","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","252","5","A","20130604","20130608","ＮＫＴ細胞を用いた免疫療法（頭頸部扁平上皮がん）"
"06/10/2013 00:00:00","10/18/2015 00:00:00","False","Batch","06/07/2013 19:00:58","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","253","5","A","20130604","20130608","食道がんの根治的治療がなされた後の難治性の良性食道狭窄に対する生分解性ステント留置術"
"07/22/2013 00:00:00","12/31/9999 00:00:00","False","Batch","07/19/2013 18:43:59","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","096","1","A","20130718","20130720","経皮的骨形成術（有痛性悪性骨腫瘍）"
"07/22/2013 00:00:00","12/31/9999 00:00:00","False","Batch","07/19/2013 18:43:59","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","138","8","A","20130718","20130720","ＣＴ透視ガイド下経皮的骨腫瘍ラジオ波焼灼療法（転移性骨腫瘍又は類骨腫）"
"07/22/2013 00:00:00","12/31/9999 00:00:00","False","Batch","07/19/2013 18:43:59","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","141","1","A","20130718","20130720","下肢静脈瘤血管内レーザー治療法（一次性下肢静脈瘤）"
"07/22/2013 00:00:00","12/31/9999 00:00:00","False","Batch","07/19/2013 18:43:59","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","143","1","A","20130718","20130720","胎児胸腔・羊水腔シャントチューブ留置術（原発性胎児胸水又は肺分画症による続発性胎児胸水）"
"07/22/2013 00:00:00","12/31/9999 00:00:00","False","Batch","07/19/2013 18:43:59","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","218","8","A","20130718","20130720","生体内吸収性高分子担体を用いた塩基性線維芽細胞増殖因子による血管新生療法"
"07/22/2013 00:00:00","12/31/9999 00:00:00","False","Batch","07/19/2013 18:43:59","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","239","8","A","20130718","20130720","デキストラン硫酸を用いた吸着型血漿浄化器を使用した血漿交換療法"
"09/09/2013 00:00:00","10/24/2021 00:00:00","False","Batch","09/06/2013 18:45:05","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","254","5","A","20130904","20130907","Ｃ型肝炎ウイルスに起因する肝硬変に対する自己骨髄細胞投与療法"
"09/09/2013 00:00:00","12/24/2017 00:00:00","False","Batch","09/06/2013 18:45:05","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","255","5","A","20130904","20130907","自己口腔粘膜及び羊膜を用いた培養上皮細胞シートの移植術"
"09/09/2013 00:00:00","10/30/2016 00:00:00","False","Batch","09/06/2013 18:45:05","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","256","5","A","20130904","20130907","術前のホルモン療法及びゾレドロン酸投与の併用療法（閉経後のホルモン感受性の乳がん）"
"09/09/2013 00:00:00","03/29/2026 00:00:00","False","Batch","09/06/2013 18:45:05","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","257","5","A","20130904","20130907","インターフェロンα皮下投与及びジドブジン経口投与の併用療法（成人Ｔ細胞白血病リンパ腫）"
"10/21/2013 00:00:00","12/31/9999 00:00:00","False","Batch","10/18/2013 18:44:28","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","222","1","A","20131017","20131019","脂肪萎縮症に対するレプチン補充療法（脂肪萎縮症）"
"01/14/2014 00:00:00","10/29/2017 00:00:00","False","Batch","01/10/2014 18:38:36","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","211","5","B","20140108","20140111","経カテーテル大動脈弁植込み術（弁尖の硬化変性に起因する重度大動脈弁狭窄症）"
"01/14/2014 00:00:00","08/25/2019 00:00:00","False","Batch","01/10/2014 18:38:36","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","258","5","A","20140108","20140111","冠動脈又は末梢動脈に対するカテーテル治療におけるリーナルガードを用いた造影剤腎症の発症抑制療法"
"02/24/2014 00:00:00","12/31/9999 00:00:00","False","Batch","02/21/2014 18:53:18","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","074","8","A","20140220","20140222","頸部内視鏡手術（甲状腺濾胞腺腫、腺腫様甲状腺腫、バセドウ病又は原発性上皮小体機能亢進症）"
"02/24/2014 00:00:00","12/31/9999 00:00:00","False","Batch","02/21/2014 18:53:18","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","129","8","A","20140220","20140222","経皮的肺がんラジオ波焼灼療法（原発性又は転移性肺がん）"
"02/24/2014 00:00:00","12/31/9999 00:00:00","False","Batch","02/21/2014 18:53:18","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","131","8","A","20140220","20140222","経皮的腎がんラジオ波焼灼療法（原発性又は転移性腎がん）"
"02/24/2014 00:00:00","12/31/9999 00:00:00","False","Batch","02/21/2014 18:53:18","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","137","8","A","20140220","20140222","内視鏡下甲状腺切除術（甲状腺乳頭癌）"
"02/24/2014 00:00:00","06/22/2014 00:00:00","False","Batch","02/21/2014 18:53:18","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","147","8","A","20140220","20140222","腹腔鏡下センチネルリンパ節生検（早期胃がん）"
"02/24/2014 00:00:00","12/31/9999 00:00:00","False","Batch","02/21/2014 18:53:18","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","150","8","A","20140220","20140222","副甲状腺内活性型ビタミンＤアナログ直接注入療法（二次性副甲状腺機能亢進症）"
"02/24/2014 00:00:00","12/31/9999 00:00:00","False","Batch","02/21/2014 18:53:18","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","196","8","A","20140220","20140222","根治的前立腺全摘除術における内視鏡下手術用ロボット支援（前立腺がん）"
"02/24/2014 00:00:00","12/31/9999 00:00:00","False","Batch","02/21/2014 18:53:18","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","224","3","A","20140220","20140222","ピロリン酸モノエステル誘導γδ型Ｔ細胞及び含窒素ビスホスホン酸を用いた免疫療法（腎細胞がん）"
"05/12/2014 00:00:00","12/31/9999 00:00:00","False","Batch","05/09/2014 18:31:38","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","259","","A","20140501","20140510","ウイルスに起因する難治性の眼感染疾患に対する迅速診断（ＰＣＲ法）"
"05/12/2014 00:00:00","12/31/9999 00:00:00","False","Batch","05/09/2014 18:31:38","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","260","","A","20140501","20140510","細菌又は真菌に起因する難治性の眼感染疾患に対する迅速診断（ＰＣＲ法）"
"05/12/2014 00:00:00","04/22/2018 00:00:00","False","Batch","05/09/2014 18:31:38","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","261","","A","20140501","20140510","内視鏡下甲状腺悪性腫瘍手術"
"05/12/2014 00:00:00","05/26/2016 00:00:00","False","Batch","05/09/2014 18:31:38","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","262","","A","20140501","20140510","内視鏡下頸部良性腫瘍摘出術"
"05/12/2014 00:00:00","10/28/2018 00:00:00","False","Batch","05/09/2014 18:31:38","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","263","5","A","20140501","20140510","トレミキシンを用いた吸着式血液浄化療法（特発性肺線維症）"
"05/12/2014 00:00:00","06/23/2019 00:00:00","False","Batch","05/09/2014 18:31:38","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","264","5","A","20140501","20140510","オクトレオチド皮下注射療法（先天性高インスリン血症）"
"06/23/2014 00:00:00","12/31/9999 00:00:00","False","Batch","06/20/2014 18:51:15","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","053","2","A","20140618","20140621","造血器腫瘍細胞における薬剤耐性遺伝子産物Ｐ糖蛋白の測定"
"06/23/2014 00:00:00","12/31/9999 00:00:00","False","Batch","06/20/2014 18:51:15","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","099","2","A","20140618","20140621","ミトコンドリア病の遺伝子診断"
"06/23/2014 00:00:00","12/31/9999 00:00:00","False","Batch","06/20/2014 18:51:15","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","106","1","A","20140618","20140621","難治性眼疾患に対する羊膜移植術"
"06/23/2014 00:00:00","12/31/9999 00:00:00","False","Batch","06/20/2014 18:51:15","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","123","2","A","20140618","20140621","Ｑ熱診断における血清抗体価測定及び病原体遺伝子検査"
"06/23/2014 00:00:00","12/31/9999 00:00:00","False","Batch","06/20/2014 18:51:15","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","147","5","A","20140618","20140621","腹腔鏡下センチネルリンパ節生検（早期胃がん）"
"06/23/2014 00:00:00","12/31/9999 00:00:00","False","Batch","06/20/2014 18:51:15","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","160","2","A","20140618","20140621","膝靭帯再建手術における画像支援ナビゲーション"
"06/23/2014 00:00:00","12/31/9999 00:00:00","False","Batch","06/20/2014 18:51:15","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","174","2","A","20140618","20140621","セメント固定人工股関節再置換術におけるコンピュータ支援フルオロナビを用いたセメント除去術"
"06/23/2014 00:00:00","12/31/9999 00:00:00","False","Batch","06/20/2014 18:51:15","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","186","1","A","20140618","20140621","腹腔鏡下子宮体がん根治手術"
"06/23/2014 00:00:00","12/31/9999 00:00:00","False","Batch","06/20/2014 18:51:15","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","193","1","A","20140618","20140621","光トポグラフィー検査を用いたうつ症状の鑑別診断補助"
"06/23/2014 00:00:00","12/31/9999 00:00:00","False","Batch","06/20/2014 18:51:15","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","194","1","A","20140618","20140621","内視鏡下筋膜下不全穿通枝切離術"
"06/23/2014 00:00:00","12/31/9999 00:00:00","False","Batch","06/20/2014 18:51:15","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","204","8","A","20140618","20140621","内視鏡下手術用ロボットを用いた冠動脈バイパス手術（虚血性心疾患）"
"06/23/2014 00:00:00","12/31/9999 00:00:00","False","Batch","06/20/2014 18:51:15","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","206","1","A","20140618","20140621","胸腔鏡下動脈管開存症手術"
"06/23/2014 00:00:00","12/31/9999 00:00:00","False","Batch","06/20/2014 18:51:15","BATCH","04/14/2026 00:00:00","PVS_XP_2089","021","207","1","A","20140618","20140621","腹腔鏡下スリーブ状胃切除術"
